node,neighborhood_5,neighborhood_15,neighborhood_25,neighborhood_35,neighborhood_45,neighborhood_55,neighborhood_65,neighborhood_75,neighborhood_85,neighborhood_95,degree,eigenvector
10038874000,0.12046684114700384,0.5544893771770533,1.5227798272431876,3.902799169808637,10.9373764615863,36.600641386285005,142.91868710990684,592.49177618487,2417.5683782127085,9379.706107329506,2,8.323465971665202e-08
10039064700,0.12518720448660334,0.5877975714683035,1.5454924768568663,3.562805865212894,8.617209246161453,26.079598385181995,103.59649858704637,469.374164021871,2117.956981633753,9002.036964845887,2,7.337358218564123e-13
10039562000,0.10554299023319429,0.36326054513012945,0.7434280291057349,1.5089880355625185,4.099976756322287,16.876959387954656,85.16925084911493,431.08264465814847,2039.243164658205,8902.116683406752,2,4.82475107297502e-09
10040006800,0.2812091278776703,1.0579537987787826,2.2123383396790897,4.018148266761812,7.765003212638874,21.052713044709908,86.75722759579641,421.6240703895552,2006.0314519502735,8859.776386432557,5,5.208349860470313e-09
10040479200,0.17411653709663727,0.7045380769507662,1.6143024914933282,3.2960240533516334,7.274677014028289,21.4549328554708,88.55626546566657,422.7769125344726,1996.8479941407775,8834.500363393892,3,7.028316250343404e-13
10040552100,0.15568513889005636,0.5174779590377533,1.0044127771486235,1.7664975625366488,3.3693938645488015,9.277472841464553,43.291631685122056,256.75062670951445,1503.871773687923,8079.525739615539,3,9.708945457256715e-15
10040715800,0.229239965179324,0.9753450269777799,2.5991124762951916,6.7739516912273485,19.530281862473686,64.00175031577425,227.87872363511437,827.5071388782776,2935.9389333877207,9978.988817147236,4,1.13200402514792e-10
10041403600,0.5616999328191417,2.792342928499728,8.384194157670208,23.187625056272267,64.64453862819468,184.47058059408386,530.5782703800236,1507.1432393316009,4170.478329120272,11175.21815982343,9,0.0018283337476326061
10041559400,0.11895678993034355,0.5029995561841123,1.2025503936186972,2.6550823409843587,6.980702343476889,25.241983630750028,111.8008715688774,511.4761087797652,2236.104055208632,9155.30131253185,2,4.298744244948126e-10
10042124400,0.33952609455592714,1.302338772002228,2.8140738105425975,5.432066895234071,11.657034050714365,34.141297339269585,133.27844128901086,570.7798733366017,2381.1482994395915,9344.561595305258,6,7.510911521013271e-09
10042272500,0.16502028262909368,0.6523693830692825,1.6608430487832848,4.32258786888779,13.048618184296021,46.23141351889704,179.4017288226204,705.4419063319326,2684.207473458265,9702.375888616501,3,4.487413168805165e-12
10042520400,0.16235553572023173,0.6200228153021508,1.4930518234355148,3.559911589364063,9.962423128462277,35.297004940147744,145.83916127025577,618.501273307107,2509.128606941073,9519.994891256052,3,1.0438909355728417e-10
10042680100,0.4868887437633296,1.8042088237129572,4.179832023988446,9.805887647535876,26.51266183288593,82.74860100181631,279.4628554297256,957.4901372865596,3201.4193521721863,10267.01960567715,9,3.7246039544806283e-09
10042814300,0.2927955185210832,1.216739260484648,2.9816508476503287,6.93650061931312,17.989663882074883,55.72450572490529,198.53903681374064,744.9035856511518,2757.5331162098805,9779.344014310049,5,1.0699162009142586e-06
10042945100,0.17083302532706904,0.7440223082755077,2.2135904743990977,6.92187654421037,23.68219824429362,84.65845642497223,300.5877147531338,1028.987296312101,3357.56573765135,10430.863894065527,3,1.3001836270236143e-08
10043170000,0.11895678993034355,0.5029995561841123,1.2025503936186972,2.6550823409843587,6.980702343476889,25.241983630750028,111.8008715688774,511.4761087797652,2236.104055208632,9155.30131253185,2,4.298744232806227e-10
10043611700,0.26937561565019874,1.5729277370673946,5.594009662907979,17.99478566220067,55.9541408013661,170.20604600742928,505.43109788534815,1459.181115965685,4085.610554610361,11090.656138372096,4,1.2040772845611228e-05
10044305900,0.4161457820114158,1.879372767858895,5.254119402455018,14.136525493233538,40.32236702584534,122.6958253011358,385.23911610877013,1203.9023428992805,3659.913775704136,10716.3462050355,7,1.2579569254459026e-08
10044374800,0.11856045639388352,0.4901930698168174,1.1155845849197723,2.1798518933666347,4.434751445687495,12.618492174590449,57.438697937267655,317.15555279216636,1705.8152341577322,8417.063067110927,2,7.456187144380285e-10
