node,neighborhood_5,neighborhood_15,neighborhood_25,neighborhood_35,neighborhood_45,neighborhood_55,neighborhood_65,neighborhood_75,neighborhood_85,neighborhood_95,degree,eigenvector
10041023200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1.1537386859469782e-19
10042237500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-3.721045031450515e-19
10042272500,0.46,1.44,2.5,3.6399999999999997,4.859999999999999,6.16,7.540000000000001,9.0,10.54,12.159999999999998,11,1.3421011193395436e-18
10138910100,0.8224099243946292,8.473045047387597,34.51908206939697,98.13118693342274,227.97563223083995,464.6212102183987,863.4579886242236,1498.274079322815,2465.6744554790475,3890.5691614811703,9,0.011996682873590916
10139060700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.387886929438793e-19
10141589400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-3.072259329887521e-19
10142124700,0.504452792738379,3.4548305739032226,14.933999061584473,49.23939288628212,132.5175055668712,307.74400410760177,640.9267151840986,1228.8260507583618,2208.556594802766,3769.512524413062,8,0.001058252112551989
10240954300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-6.336969452976826e-19
10242654400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,-1.0954384010136905e-18
10244738400,2.988893926017579,22.175164728521487,72.31363296508789,174.17505076509173,354.8921046504082,649.1556111004122,1100.6301051169785,1763.6241874694824,2705.055048459799,4006.751001087302,65,0.046304192934852245
10339832500,0.2,0.6,1.0,1.4,1.8,2.2,2.6,3.0,3.4,3.8,5,1.0959422654580858e-18
10340047300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-2.4076815748505337e-19
10340933100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6.881987780384876e-19
10439211000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-6.793839585329159e-19
10640005400,0.8532752128711916,8.40229616398916,34.112725257873535,97.27588161252429,226.80462664431653,463.5701910850002,863.1939287877003,1499.4109354019165,2468.1542875175246,3892.545918597773,11,0.008418515766345402
10640769100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1.6325786540978806e-19
11042100100,1.142077226353613,8.0548452318583,30.281819343566895,85.87800405260438,203.2425375559708,424.0573882685412,806.8103099240653,1431.0446519851685,2402.51735448235,3859.4917206419855,16,0.005883279385542622
11138886100,0.5435116693621093,5.985171738669141,26.361370086669922,79.60011896423944,193.88798416175277,410.77037629008487,789.0004653736107,1409.334674835205,2380.5384123932436,3846.9506294705993,8,0.004789542781505935
11139119800,0.5433869818621093,5.981872676169141,26.346721649169922,79.56249615173944,193.81531197425275,410.65432972758487,788.8418694361105,1409.150104522705,2380.3679927057437,3846.8670354080996,10,0.004789542781505936
11140375800,0.683391693821294,5.759152975225327,24.275720834732056,73.52617896459638,181.414713356042,389.84605116279903,758.9598563876907,1372.4677512645721,2344.445967083917,3828.061052454354,22,0.003904888090808632
11140595200,0.5241184261915041,5.931086439809472,26.611092567443848,80.9565611570946,197.57203594513683,418.16587747332056,801.1023536947706,1425.7911386489868,2398.1315188058443,3857.2743345985923,5,0.005111258878862597
11141839200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-1.0908526039977868e-19
11142234500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-3.153761259923505e-19
11239173800,0.25347533153936036,1.878813827625425,9.38618779182434,34.914954566641015,102.85452902992418,255.93343106940378,562.8718467572783,1127.9380280971527,2102.839236771626,3701.4890610028265,14,0.0005101966458270799
11239614900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.462576110757701e-19
11240483400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9.295893627086053e-19
11339162300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.1577137253010352e-19
11439374800,0.6839335143165042,8.318376235746973,35.18824100494385,101.0500770624071,234.94287037701184,477.31482446300805,882.6079047860206,1522.4470224380493,2489.6194046814694,3903.0738150820303,11,0.011160934425809987
11439491700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,5.634383358005775e-19
11440095600,3.6845906153575196,22.125625491135647,68.15371417999268,162.3162488618036,332.15770430731845,613.6746653401624,1053.0751444878354,1708.9102449417114,2654.660159546041,3981.8733351759506,70,0.02472106303309852
11440275400,2.7668555290625,17.728720899375002,57.5150146484375,142.47357600875,300.77318187281253,570.1392333931251,999.8521921821877,1653.0439453125,2609.328891116562,3967.808150586874,39,0.018003535339106196
11538820400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-1.0252639589012101e-18
11538960400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.6588065538321175e-19
11541038800,1.5375675640235353,6.8699229933055665,21.447190284729004,59.91233494504383,148.6129737143751,330.3536328332229,670.2405326984618,1262.8570489883423,2241.0678402564886,3786.8185439149015,29,0.0016058723288586787
11640168300,1.2184074813086914,10.05912350586416,38.257866859436035,105.6090150575243,241.22956089400398,485.56425525812523,892.8134135405127,1533.9211893081665,2500.2987748484616,3908.4990873021475,18,0.014630590007761332
11739069200,0.4448519662099659,3.1571279707507176,13.855520486831665,46.03936436983272,124.91358270160259,292.80735434899634,616.0037933454623,1193.2909820079803,2166.6421110576493,3734.560069376223,11,0.0010813711094500428
11739408600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-1.0557596425796022e-18
11739774000,0.507707676158501,5.1588460924984725,22.483161211013794,68.88110633608439,171.6270830899339,372.7139236121675,733.5736986593583,1340.8831536769867,2313.721106672026,3812.419473398481,6,0.003474803450301725
11839780000,0.7866327057090823,8.645317529924707,35.77714252471924,101.98459339746765,236.40261271642004,479.6069655727015,886.1105306313116,1527.3440980911255,2495.2374332738927,3906.53844480224,9,0.010467334858456238
11940538200,0.8803505766933595,7.303759877033204,29.461620330810547,86.00972518615036,205.93242222867775,431.18280213651764,819.7930522352951,1449.5736122131348,2422.5485366756616,3870.3057779010014,18,0.007045956783700811
11940904400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-8.107915186457732e-19
12038889100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-8.318172329471199e-19
12039860600,1.083910891646582,9.069687175237208,34.76823139190674,97.11250842403014,224.90237501485754,459.22283943051394,856.2927985109991,1490.839825630188,2460.11576028483,3888.6899302725524,21,0.00791732560035502
12042295200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.2187288822115865e-19
12139608900,0.763520253457129,6.5219294842625954,27.383706092834473,81.96684215467273,199.28451405365243,421.46239409902375,806.9949705314111,1434.694001197815,2408.52170449561,3863.5462127055457,10,0.006570585170200887
12141095600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-1.0704587428440668e-18
12143717500,0.45,1.3499999999999999,2.25,3.15,4.05,4.95,5.8500000000000005,6.75,7.6499999999999995,8.549999999999999,12,9.33641975649199e-19
12239134100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,-7.699671327419492e-19
12239154700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-3.1937843998989264e-19
12239232900,0.3833591341993164,3.905783394692285,18.78951358795166,61.59294918697742,160.16147050314467,357.45120610320333,716.1352694152783,1324.1704874038696,2301.544944913852,3808.4744122034754,5,0.0030341491443600646
12239486000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7.15229884041825e-19
12242964100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.1818120985696233e-19
12243428700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0112541348599525e-19
12243857600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-7.557354695301328e-19
12244160600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,-6.42428242418313e-19
12244290700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0014556388140262e-18
12344783300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-1.0361232938724638e-18
12345180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-1.0225541878114498e-18
12445387600,0.426107911041797,4.7006991131613285,21.61080551147461,68.21193107935662,172.58628485968242,377.331034045827,743.8369691746652,1357.5612831115723,2334.5666893474227,3829.6868616075917,4,0.0034489969597613235
12446027500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.961429520415367e-19
12446225800,0.3808623810100636,2.859587165256283,13.321799516677856,45.69857672715469,125.7728562364105,296.3116099915503,623.5110823066473,1205.103444814682,2180.5807185001277,3744.123318244489,6,0.001321183469776316
12544674100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2.8334211488647016e-19
12545795400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8.67597620642011e-19
12753209500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0384893734316618e-18
12753814000,0.2575,0.8175,1.4375,2.1174999999999997,2.8575,3.6575,4.5175,5.4375,6.4174999999999995,7.4575,5,-1.4033127385909085e-18
12758678500,1.4285772520859377,14.320756900242186,53.98374938964844,141.81073253030465,306.312889122211,584.4865334753674,1023.4766259297737,1682.6129608154297,2635.9136185723355,3975.1714810704916,11,0.028765377107770534
12760931500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-9.491509464165577e-19
